run,lda,qda,knn,svc,dnn,fcm_d_0,fcm_d_1,fcm_d_2,fcm_d_3,fcm_d_4,fcm_d_5,fcm_d_6,fcm_d_7,fcm_d_8,fcm_d_9,gmm_best_fid,gmm_best_threshold
run0,0.28564647744141797,0.28513219923507654,0.2789959084740157,0.2851878200210727,0.2786980928688301,0.2848873895400145,0.29309748312147876,0.29818027900075206,0.30367416997793806,0.3102303304163608,0.3140086965724477,0.31983457179815544,0.3122687483758959,0.29007072565504705,0.1333333333333334,0.3118134235300027,0.9
run1,0.2873515831000026,0.2882485493691862,0.28419560231554203,0.28610253391880597,0.27315079631514005,0.2864234553383145,0.2946471975943197,0.30123315932043815,0.3077918675393784,0.313282375661127,0.3145358070767031,0.31443254484349986,0.32250610811925257,0.3473112745552847,0.25340987498896483,0.311246860806355,0.9
run2,0.2862631932733113,0.2863182384724309,0.28270478924433545,0.2856613581771542,0.2504333313840789,0.28570183612921113,0.29364838505944596,0.30218938804714873,0.30939939034177677,0.3146121195771142,0.3237334289091637,0.3300770293755088,0.33135590574992524,0.3233940712770937,0.2911464554578341,0.3132907451130114,0.9
run3,0.29716795011963054,0.2982051324672565,0.29066072376404467,0.2965602304371827,0.20577874228147372,0.2972272257301266,0.30539482319453465,0.3136747516685662,0.319371045146499,0.3225728319980406,0.3334582066388619,0.34737506806595053,0.34535826374094325,0.36315299718955946,0.18750000000000008,0.3262659217086132,0.9
run4,0.2933897820899714,0.2931008082489262,0.28878436519423917,0.2937093656868551,0.29352074475021617,0.29284803631049094,0.30065239172076763,0.30707812172905014,0.3116195659557092,0.3173341925762292,0.3224248015629767,0.32482820357474124,0.3329953127351325,0.3361283642741186,0.4999999999999999,0.3200364171245239,0.9
run5,0.30013855492759767,0.30074680959527955,0.29752369701315506,0.2998620122259346,0.2979745639431165,0.30048252109036677,0.3096336640004714,0.31515042711333274,0.322219129641633,0.3247662595663142,0.3282207274902166,0.3287719269805178,0.3364308303597829,0.34924560797795207,0.3280409727586426,0.32672674374908806,0.9
run6,0.284104883510526,0.28480360776941327,0.2799054168827421,0.2837677196818268,0.2492177940238185,0.2839161350790193,0.29239157644613684,0.2984208194903182,0.3035620190693538,0.3091054567144043,0.31456471629023164,0.31975748427941425,0.3215236800170575,0.3203364719411611,0.3585854995022884,0.31102429096899054,0.9
run7,0.29194849922304406,0.2920513590759271,0.28597440696862436,0.29070337999731305,0.28869616812092225,0.2905634077567751,0.2985453488852446,0.30751984460449555,0.31516612230730545,0.32010509736656806,0.3288637491668186,0.33624386818733054,0.33953815338857357,0.3672255797747082,0.4277580562518451,0.3205535713945506,0.9
run8,0.29499215800328504,0.2948422035331024,0.2888676914101234,0.2942613242946511,0.2797837877418589,0.2936528474296398,0.30218070607767916,0.3080418296925227,0.3139974014036849,0.31953450629207736,0.32276486461188175,0.3276558937829002,0.3447448798753441,0.35228478414274705,0.3701265366760211,0.32193257926942226,0.9
run9,0.3015953911198552,0.3013885229463548,0.297286294309791,0.3013885229463548,0.2785744631924027,0.3008838568577113,0.3092183468601271,0.3127739203589612,0.3190266814657905,0.32559083757933893,0.33165967008856956,0.3357072594693983,0.3513653442921518,0.34934608825239805,0.10714285714285735,0.32467126541430535,0.9
