run,lda,qda,knn,svc,dnn,fcm_d_0,fcm_d_1,fcm_d_2,fcm_d_3,fcm_d_4,fcm_d_5,fcm_d_6,fcm_d_7,fcm_d_8,fcm_d_9,gmm_best_fid,gmm_best_threshold
run0,0.6040969390230947,0.60486150566584,0.5654929575705007,0.6052858910382425,0.5479414770106839,0.605476331567668,0.6218800681634601,0.6365715598811781,0.6521755597065397,0.6645926520029427,0.6829499636901326,0.6932952722068697,0.7099646116536704,0.7199201266403272,0.755669285488708,0.6891773319419334,0.9
run1,0.5382805309608033,0.5368080607688823,0.49962569669675827,0.5367497674435211,0.4405137957138949,0.5328777153375432,0.5498224611007774,0.5644672686452744,0.5761705433038738,0.588052229756129,0.602952344556444,0.6111865048897217,0.6306677941546239,0.6361219431937293,0.6566316037003398,0.6093453717043139,0.9
run2,0.41236762872871313,0.41253321815655003,0.3918388334526839,0.41355198112625785,0.2749251150180276,0.41183353606734246,0.4237097387963898,0.43322606890760823,0.4442439591706147,0.45611672270667675,0.4690041131833701,0.47856043214454685,0.49629460027989075,0.4996389665675451,0.5896392926051885,0.4741328668195182,0.9
run3,0.5845578121260898,0.5835369536211534,0.5510280972705067,0.5834612765609901,0.33233540558630403,0.5842335156373186,0.6008775543950029,0.618250396755759,0.6358845914280422,0.6489047973515848,0.6601671525434234,0.671396382336343,0.6829311086254201,0.6934644542846576,0.7055957958514978,0.6717070880205217,0.9
run4,0.601681795974421,0.6031912214815847,0.5687598629025649,0.6015176929411585,0.5632670257427314,0.601702008423075,0.6198056317195354,0.639801164173768,0.6526081827409499,0.6695019827853751,0.6831236442585937,0.6997500725371856,0.7201025481034192,0.7322455336999073,0.69998872077307,0.7034499815181771,0.9
run5,0.58269874518948,0.5839455405687299,0.5517826525271263,0.5849150268363096,0.30514412060396484,0.5802169476871372,0.5954049207968509,0.6114637001790925,0.625765474089329,0.641892472518561,0.6547275544087473,0.6702089506889155,0.6861255998890085,0.6768571510350024,0.7108099933454713,0.670116135674478,0.9
run6,0.6082970934367871,0.6101873581674678,0.5734160602293781,0.6097671189116662,0.5204587881428047,0.6067954598362458,0.6261479629959528,0.645159365721769,0.6614598869782234,0.6746870829478194,0.6836953275837511,0.6996739632325947,0.7088761046341816,0.7312679792817984,0.7515053241663933,0.7044443817338677,0.9
run7,0.589319432522137,0.5906814207472273,0.5468666818560928,0.5922589432086987,0.47009129741925154,0.5896475634724335,0.6060837390752631,0.6198757104058568,0.6299277852857748,0.6444408020918194,0.6547041026772479,0.6645101385586549,0.6658114192541216,0.6576575473162557,0.6579566366999691,0.6691178940474584,0.9
run8,0.5846287499264133,0.5842588401749925,0.5514766914962455,0.583077135631635,0.5361608348200242,0.5835528294543952,0.6013758392942473,0.6203243053438457,0.631099047204365,0.6461128045434904,0.6640027680721292,0.676033900149392,0.6856383031258508,0.6799142321798676,0.7120433356553256,0.6652829166477888,0.9
run9,0.5976560255142572,0.597320729770043,0.5578311295166729,0.5967840438497318,0.40124040273077655,0.5989968769334841,0.617088808343059,0.6326781295800065,0.6493171282223854,0.6643746338174527,0.6748065432530771,0.6855999904130802,0.691046682750689,0.6929499815449888,0.7317844324624623,0.6954437323887737,0.9
