run,lda,qda,knn,svc,dnn,fcm_d_0,fcm_d_1,fcm_d_2,fcm_d_3,fcm_d_4,fcm_d_5,fcm_d_6,fcm_d_7,fcm_d_8,fcm_d_9,gmm_best_fid,gmm_best_threshold
run0,0.982996569005268,0.9832421734294899,0.9826353075370796,0.982996569005268,0.9809339260585354,0.982996569005268,0.9832312918615048,0.9835770977205636,0.9835460745574821,0.9838218040331029,0.9841615154155685,0.9842741840510165,0.9857971902361812,0.9865157672880623,0.9874328492306498,0.983239498000679,0.7
run1,0.9820465561215874,0.9822899405123041,0.9824072985448693,0.9824131382796598,0.9826549609344503,0.9821682520630575,0.9831168437934316,0.9832165226049507,0.983419908095305,0.9835871050633126,0.9845552457997765,0.9850593622673448,0.9859780038452709,0.9854890882366847,0.986038729974064,0.9832198110142192,0.9
run2,0.9873045516650638,0.9874266634943486,0.9879145827881076,0.9873045516650638,0.9760459903188392,0.9873045516650638,0.9877837797789946,0.9881286873800735,0.988110908080807,0.9883018718901251,0.9886935880194052,0.9893750382173018,0.9908049019312787,0.9918807523254157,0.9918461556656024,0.9878942561004318,0.9
run3,0.9846130870141389,0.9846130870141389,0.9843720330042951,0.9847348516490263,0.970720715180584,0.9846130870141389,0.9849633643736063,0.9854266507837299,0.9856448013549576,0.9860683827047819,0.986080718384136,0.986343751465589,0.9873295671577922,0.9877522451276687,0.9861870661742874,0.985316450147658,0.9
run4,0.9885109041728559,0.9885109041728559,0.9882685693614038,0.9885109041728559,0.9562062221520611,0.9885109041728559,0.988627880038276,0.9893354256382924,0.9897946046737358,0.9897445457572531,0.990021595206668,0.9903356061482776,0.9912130488128098,0.9912327570200828,0.9903271371690743,0.9890968563473738,0.9
run5,0.986936811964522,0.9868148962240315,0.9865718880255221,0.9871806209179965,0.9764372211154861,0.986936811964522,0.987525998729947,0.9876266043462815,0.9879669777730474,0.9881509778381933,0.9884205584250766,0.9892335119558898,0.9890290772885898,0.9894894617074961,0.9890123041294745,0.9876407208463865,0.9
run6,0.9868156663378529,0.986937627278519,0.9852258584988935,0.9868156663378529,0.9864481975607956,0.9868156663378529,0.9872915366127826,0.9873938976777809,0.9874806143506565,0.9879092040444155,0.9880179099718246,0.9883130193339877,0.9895517781786128,0.990394675219611,0.9904607126551616,0.9873946176215411,0.9
run7,0.9869124727115247,0.9869124727115247,0.98617051189242,0.9869137108414651,0.921628717430405,0.9870351690032144,0.9876224461953336,0.9879701270971246,0.9880511870887774,0.9882597697956561,0.9885445811512658,0.9894661664059645,0.9903819293693189,0.9908051624111698,0.9922377801382283,0.9876085011417285,0.9
run8,0.9889266390217433,0.9886847529306552,0.988812391158964,0.9889243334071984,0.987447359011783,0.9889266390217433,0.989165276336417,0.9892700713747175,0.9894927692275073,0.9896999827970252,0.9895961650283522,0.9897839036067678,0.9907782934615409,0.9905720584084479,0.9890498676732583,0.9890442560710491,0.7
run9,0.9850909489142465,0.9852135166134285,0.9847313712184157,0.9849683735268603,0.9847231996759427,0.9850909489142465,0.985441152767387,0.9857696728307878,0.9859818653259157,0.9859331876396408,0.9864500266857741,0.9872954264198137,0.9881150229707851,0.9880498376759388,0.9889155164863981,0.9856616155022416,0.9
