run,lda,qda,knn,svc,dnn,fcm_d_0,fcm_d_1,fcm_d_2,fcm_d_3,fcm_d_4,fcm_d_5,fcm_d_6,fcm_d_7,fcm_d_8,fcm_d_9,gmm_best_fid,gmm_best_threshold
run0,0.8099538438540178,0.8107524962813277,0.8081466637563043,0.8090211068653432,0.6205238105277068,0.8106978874080928,0.8148041300129778,0.8178957325734161,0.820590873187603,0.8243174851626174,0.8295341839955641,0.8358609720435639,0.8462589203747436,0.8529079140012616,0.8566115260410686,0.8191449359333365,0.9
run1,0.8227217010551792,0.8229053507214209,0.8201890648561498,0.8234556190897547,0.8159834092830675,0.8229831820893793,0.8273485697187688,0.831314233765379,0.8338202948777445,0.8357574677827222,0.8381718053269117,0.8437500354332692,0.850598429467041,0.8518641374934005,0.8491228929403091,0.8332924564602397,0.9
run2,0.8296517916897381,0.8298501510028546,0.8264918803055205,0.8302428026554676,0.8154164450153092,0.8291900909081683,0.8336037314177298,0.8351387073687188,0.8366898982397366,0.8383164937512679,0.8399162911722794,0.8440272186857821,0.851004264674047,0.8526432460221578,0.8607125854509355,0.8361291850562389,0.9
run3,0.8251739189240148,0.8252745963666648,0.8241309511526623,0.8252198198176732,0.4783900091510609,0.8248344476399159,0.8301660856512126,0.8331755276280804,0.8356174008428083,0.8381792472161805,0.8417674857181439,0.8440305762265232,0.8469449451761912,0.8505591552479486,0.8555314003218979,0.8357921195624908,0.9
run4,0.8257581157194978,0.8259711472187419,0.8270675308988413,0.8254741220951272,0.8221288338591131,0.8264059724287818,0.8307003536544941,0.834192667788921,0.836707846678756,0.8381432297064217,0.8402884072399376,0.8450266089110062,0.8489926537597628,0.854285556668846,0.8623142507637361,0.8356612171973853,0.9
run5,0.8287547239197107,0.8289274713423133,0.82561641164236,0.827837512315285,0.814916584161001,0.8285365750948938,0.8320861060519392,0.8371285580558645,0.8386632342280156,0.8400568382882818,0.8430993487739608,0.8463225112554985,0.851945982310527,0.8565520684210526,0.8614053222246068,0.8381979415607794,0.9
run6,0.8288945103921265,0.8284538819672139,0.8238063862810876,0.8264587271812868,0.8178445981047647,0.8279357657341502,0.8318857054198119,0.8354085676378996,0.838067324341869,0.8403200294550582,0.8443197101529887,0.8473026916079036,0.8487312417107226,0.8551744549764309,0.8566656477848262,0.8374491488945379,0.9
run7,0.8357637813595341,0.8358356001720173,0.8336495401075169,0.8351238642398422,0.5347768120087755,0.8355553067596617,0.8393743627020437,0.842725636402906,0.8462703658319172,0.8488672183526754,0.8515831585817356,0.8522452093393903,0.8570577489437349,0.8573161274410465,0.8612927019668356,0.8443980603452698,0.9
run8,0.8310066566876106,0.831073367645147,0.828445711464989,0.8312516031218556,0.815085509575221,0.8305474249870735,0.834496945851514,0.83758453697012,0.838814326727839,0.8412258793757504,0.8438701587045374,0.8479610281036918,0.8526588314830439,0.8578663062499854,0.8626699059227879,0.8383651122404263,0.9
run9,0.8360167720694086,0.8366003145781535,0.832781522749563,0.8349845385230394,0.8198040919663268,0.8357108690931883,0.840022677895928,0.844174979002321,0.8466675408306682,0.8478282044792594,0.8490013668073229,0.8525546026979451,0.8575797495686189,0.8671540935751371,0.8599356651746005,0.8457737571370014,0.9
