run,lda,qda,knn,svc,dnn,fcm_d_0,fcm_d_1,fcm_d_2,fcm_d_3,fcm_d_4,fcm_d_5,fcm_d_6,fcm_d_7,fcm_d_8,fcm_d_9,gmm_best_fid,gmm_best_threshold
run0,0.876166618767125,0.876166618767125,0.8760437604095584,0.8757346517105291,0.5943137159110458,0.8758126053819637,0.8771475671378814,0.8776046134334144,0.8781921833005089,0.8793183174527142,0.88055577314232,0.8826732100030127,0.8870361852231239,0.8901538715011718,0.8990118977819507,0.8771133317022755,0.9
run1,0.8992344830709794,0.8993808646217362,0.898876471174809,0.8995813110160937,0.8981364405663882,0.8992344830709794,0.8998360191811431,0.9005436033506031,0.9007704044856264,0.9018266191107616,0.9027597874407326,0.9044248024660546,0.9076758930168364,0.9093931231011434,0.9065923493195645,0.9000539632464222,0.9
run2,0.9047504983411857,0.904890353919805,0.9047270048566723,0.9047189162282775,0.9028270586842747,0.9048665744029667,0.9060575611572028,0.9065719111648718,0.9070285580368799,0.9078676569969075,0.9081306595936949,0.90937785912732,0.9102433209256438,0.912908014998751,0.9176328205566258,0.9058675196516703,0.9
run3,0.9007541828929969,0.9006262956107692,0.9004732193866394,0.9002534559756025,0.8980916799330131,0.9008812315956976,0.9010473693429631,0.9020949146540129,0.9029322860265512,0.9032630262356175,0.9038924114612452,0.9053751534854083,0.9061885188667856,0.9098122071733206,0.9091929848355456,0.901476070178648,0.9
run4,0.9017358726444026,0.901744527399471,0.9019293798489372,0.9019561004902606,0.8977636887406247,0.901852244361642,0.9026729317755893,0.9036866256868269,0.9043149513245232,0.9043038175725726,0.9048579835135699,0.9051436410735225,0.9060343970108224,0.9068992468395094,0.9053559952127679,0.9028537467872435,0.9
run5,0.9027105905828953,0.9027105905828953,0.9018099236608933,0.9028378691010559,0.9000286176100716,0.9025838308984954,0.9035283066817409,0.9038854921072436,0.9044823911611137,0.9047417818930644,0.9059056046497486,0.905962954501857,0.9095306261941095,0.9140713481029694,0.9111802018522233,0.903874662671726,0.9
run6,0.900100348412749,0.8999725550696214,0.8994909199721338,0.8998678568537402,0.8991616523571189,0.900100348412749,0.9010728776458677,0.9014298430252571,0.9022342838324641,0.9032688978399822,0.9038040685435704,0.9052997984613909,0.9077037213326771,0.9111247117225056,0.9118617880076696,0.9013620686748183,0.9
run7,0.8987415949499277,0.8988578894424261,0.8986413033235913,0.8992066032161357,0.894610069088553,0.8987415949499277,0.8994898741897077,0.8999910796787626,0.9009141811996088,0.9014351340464724,0.9015186518770911,0.9035872301397397,0.9064941849997382,0.9087570471704145,0.9036651003155445,0.9000151343371773,0.9
run8,0.896530888368657,0.896417472728945,0.8973688028731868,0.8966442778660328,0.8910097356433524,0.8966587702334294,0.8973697802004452,0.8980922375945991,0.8984624418234618,0.8989351241909704,0.899137684995486,0.9008063159755503,0.9017147763334957,0.9038833536562306,0.9083246393926534,0.8976512868311245,0.9
run9,0.8958579203168275,0.8957428090366325,0.8979793666943165,0.8960949893873676,0.8812664238967864,0.8959608988523923,0.897384344383721,0.8981227595391076,0.8990819692470682,0.8994708506575306,0.9004752868010892,0.9016551301994746,0.9044868837818708,0.9074092196123739,0.9073009146348071,0.8972621902774808,0.9
