run,lda,qda,knn,svc,dnn,fcm_d_0,fcm_d_1,fcm_d_2,fcm_d_3,fcm_d_4,fcm_d_5,fcm_d_6,fcm_d_7,fcm_d_8,fcm_d_9,gmm_best_fid,gmm_best_threshold
run0,0.6919435224039557,0.6922939953058825,0.6993457220725444,0.6926808975256034,0.4295160107638902,0.6911281505672373,0.6987571483561962,0.7057372101889214,0.7119152820779224,0.7237864730274801,0.7379486117750853,0.7560470035541073,0.7784731196624293,0.811940845989169,0.8375969934044799,0.6992922410525557,0.9
run1,0.7455196553638064,0.7453259841761644,0.7456609164391316,0.7460182611895231,0.713278982021657,0.7439777337587062,0.7510649401208084,0.7552144440269334,0.7613068543792412,0.7701520386887803,0.7805784080652952,0.7923132826483189,0.8089109799085934,0.8232045866171545,0.8375611006431605,0.7519766148548657,0.9
run2,0.7505508214267895,0.7510609780794518,0.7515949279678737,0.7532266558115407,0.6950700186941688,0.7498244690310707,0.7557608609031091,0.761855771258189,0.7685080807648156,0.7750801232452125,0.7832469959426911,0.7961731008433081,0.8093174376667569,0.8359323739790019,0.8483474407352749,0.7590892907211132,0.9
run3,0.7538175183136637,0.7546923827490529,0.7545391352838622,0.7555044722572279,0.5689825263144039,0.7530090598235301,0.7579151708233377,0.7654158577555314,0.7709467491964566,0.7794805497350428,0.7889669493879051,0.8013811821697475,0.8154493175423547,0.833238456453223,0.8556082382918144,0.7637522481105692,0.9
run4,0.7475629573661913,0.7486950406489981,0.7505422886736295,0.748478388599479,0.7434209944296306,0.7467390491962326,0.7531590098371028,0.7577077307869091,0.7635619810007294,0.7707027236206695,0.7792142574518302,0.7909328494855505,0.8077132985654615,0.8175002424908314,0.8574425922437777,0.7552031973921324,0.9
run5,0.754101222913731,0.7556308400630466,0.7553658305993348,0.7545618569046453,0.7467566094029431,0.7533679279895783,0.7595133864234841,0.7645031381902021,0.7702905482771326,0.7784315530577463,0.788178341030555,0.7974377342119442,0.8163813910381238,0.834531626012484,0.845174615708549,0.7622066364753602,0.9
run6,0.7530967848169086,0.7541897048690648,0.7528051109645458,0.7539021239907577,0.7399363976294534,0.7526524012586288,0.7583428311432601,0.7632403741371196,0.7692620207664063,0.7753193600703774,0.785339845767635,0.8000183159630985,0.811465008616045,0.8247307426045096,0.8480012262794778,0.7609762594606316,0.9
run7,0.7381461278024878,0.7388376603668391,0.7395456769570157,0.7387405218130737,0.7219430813470658,0.7364576742701537,0.7418479487293962,0.747635718879212,0.752401347027487,0.7614482884191374,0.7724505343149618,0.7846173277651662,0.7965833754688945,0.8143968526181536,0.8187661299791386,0.743425946832807,0.9
run8,0.74478684047786,0.7454479715850871,0.7458147093406252,0.7452086121595867,0.7287650213118025,0.743986512365645,0.7493657687481501,0.7543859070275554,0.759879320604154,0.766073601608755,0.7740223449299307,0.787565808743009,0.805564129403776,0.8255711994365654,0.850076916158769,0.7534922639220507,0.9
run9,0.7548310742016258,0.7549263249395399,0.757793126267535,0.7561453179169284,0.7478957953350728,0.7550141176721238,0.7599214053303106,0.7666115714648156,0.7732342493461447,0.7833344381541226,0.7924894872710927,0.806043668571341,0.8168112382650705,0.8363928708076626,0.8556507258690983,0.7648452292001435,0.9
