run,lda,qda,knn,svc,dnn,fcm_d_0,fcm_d_1,fcm_d_2,fcm_d_3,fcm_d_4,fcm_d_5,fcm_d_6,fcm_d_7,fcm_d_8,fcm_d_9,gmm_best_fid,gmm_best_threshold
run0,0.9900876183575278,0.9900876183575278,0.9899649316080361,0.9900863841968482,0.9900811465050919,0.9900876183575278,0.9905677506677542,0.9905636536205746,0.9906801504194246,0.9910327006794257,0.9913629932959497,0.9920381141464608,0.9927780921450211,0.9938304540031159,0.9950828628665088,0.9904467579047558,0.9
run1,0.9906239643930422,0.9906239643930422,0.9901356344687138,0.9902613400506601,0.9896398504602467,0.9906239643930422,0.9906192698118222,0.9906194446613511,0.9906148915988906,0.9907222567547322,0.9915375327285093,0.9922093294697467,0.9932168854275144,0.9934394809546012,0.9941494370974777,0.9906239643930422,0.0
run2,0.9914485506798277,0.9915720233215506,0.9907295720151715,0.9914513164932283,0.9908367248460433,0.9915720233215506,0.9916886013260499,0.9918056639681029,0.9919232570937887,0.9922744599848468,0.9926065512686914,0.9932869076869236,0.9937641470748962,0.9943376165483632,0.9942837455181134,0.9916954881001055,0.0
run3,0.989740071497644,0.989740071497644,0.9890082327704377,0.989740071497644,0.9876677263492992,0.989740071497644,0.9899759404598872,0.9900935621383132,0.9903309369826866,0.9904357025234729,0.9906553692564602,0.9915829378388502,0.9915401700252824,0.9918268939536741,0.9927513654186726,0.9899753373440072,0.9
run4,0.991210802200374,0.991210802200374,0.9906004016661992,0.991210802200374,0.9847280420878536,0.991210802200374,0.9912097705042963,0.9912065836768865,0.9911990256999603,0.9914329320573645,0.9918991086327593,0.9923319839097713,0.9928131862362733,0.9929259540297664,0.9934915352900886,0.991210802200374,0.0
run5,0.9924635312013115,0.9923402821803904,0.9921007455978513,0.9923426098972683,0.9923537978034177,0.9922170253568904,0.9924595686203724,0.9925807776541562,0.9928182342283827,0.9928134369798708,0.9931642067587925,0.9934614317378474,0.9938052143720895,0.994559278994189,0.9951814566382928,0.9924635312013115,0.0
run6,0.9902837627778953,0.9902837627778953,0.9902858394623246,0.9904068840263226,0.9902795190913225,0.9902837627778953,0.9906420428324018,0.9910008401395769,0.9911176508986511,0.991717944023098,0.9922950210844281,0.9930795881712012,0.9944930474043812,0.9944817389447249,0.9948850785720393,0.990521040994997,0.7
run7,0.9898673172921273,0.9898673172921273,0.9898673172921273,0.9897453560280254,0.9898658119189989,0.9898673172921273,0.9902286402728062,0.9902275633987794,0.9902153695649069,0.9908054745620479,0.9915064548147415,0.9921986265480491,0.9933250621366786,0.9940078007002778,0.9934370983404568,0.989988165456856,0.8
run8,0.9932860990582648,0.9931640024850935,0.9927977577546154,0.9935301796987699,0.9934081881249613,0.9932860990582648,0.9936484332988058,0.9937683246897648,0.9940068154531633,0.9939980364028483,0.9942245302945066,0.9946714341883884,0.995451188967583,0.9961267329231501,0.9964979160696128,0.9936484332988058,0.8
run9,0.990396382561383,0.990396382561383,0.9903998738606281,0.9905202272439996,0.9900318461360983,0.990396382561383,0.990396382561383,0.9911207238845066,0.9911069947284075,0.9914492780904512,0.991764755924589,0.9921674969412844,0.9935112673268687,0.9937390445314955,0.9941022032420584,0.9906388194731666,0.9
