run,lda,qda,knn,svc,dnn,fcm_d_0,fcm_d_1,fcm_d_2,fcm_d_3,fcm_d_4,fcm_d_5,fcm_d_6,fcm_d_7,fcm_d_8,fcm_d_9,gmm_best_fid,gmm_best_threshold
run0,0.8646566985616595,0.864523793052704,0.8640118148252833,0.8644798924029948,0.8572694600225474,0.8645245379722178,0.8651484136642319,0.8656384736400788,0.8670634853868865,0.868320817474272,0.8711886979985353,0.8740948687286428,0.8780909806131526,0.8805859966019557,0.8780086030638147,0.8649115495653686,0.9
run1,0.8712586222168341,0.8714865012233849,0.8713279676886881,0.872021917413344,0.8648998107349168,0.8715986918960704,0.8722543477457293,0.8733547261313678,0.8745704085417912,0.8759029988353575,0.8771270763607957,0.878564170774309,0.8806001168374176,0.882949260463633,0.8791078918949694,0.8723242425066148,0.9
run2,0.8707557791582767,0.8708748512069792,0.8710833163977498,0.8711064439237475,0.8672765539846113,0.8707668697892772,0.8712521813659109,0.8715816914573846,0.8724392698764523,0.8737920752063673,0.8752562982305931,0.8767271879587311,0.8792965674417315,0.8812671752999287,0.8866155493675556,0.8708699409885994,0.6
run3,0.8726608168543938,0.872897928388504,0.8721937188988729,0.8727904194384235,0.8462659596218364,0.8725422144825257,0.8730953849043404,0.873956569552702,0.8743770356435523,0.8755717937296003,0.8778953219446993,0.879803786210803,0.882232247667137,0.8852757807651894,0.8896385383431946,0.8733969767664007,0.9
run4,0.8762089559938333,0.8765560084585085,0.8750842716631517,0.8766661691328024,0.8479739404606376,0.8760896488883353,0.8770327263239254,0.8781924311374485,0.8787111781777368,0.8799446481084393,0.880929904044169,0.8817666851796289,0.8862744707228233,0.8920859968050243,0.8878223291979956,0.8770632440241378,0.9
run5,0.8784758970060118,0.8788335269664076,0.8779939020769035,0.8789418255457991,0.8075120865273453,0.8787027183696741,0.8794433683797132,0.8797066631588394,0.880368843990062,0.8813077543485408,0.8825456189070028,0.8841444767512188,0.8858313975134587,0.8877273481196574,0.8867053853301374,0.8791301395514093,0.9
run6,0.8744229224359257,0.8746644519803697,0.8742429720127437,0.874915132737975,0.8731855594101355,0.874311181574744,0.8748725462593057,0.8756776761327978,0.8770570052466539,0.8777635378954122,0.8788158259507204,0.8802791461716339,0.8822882526868966,0.8818318934018846,0.8779379317154087,0.8747978428625713,0.9
run7,0.8684765013374783,0.8684786026572794,0.867565674043112,0.8686993942725664,0.8617070777283983,0.8682283995447584,0.8690902026452247,0.8692499153483993,0.869853164253414,0.870730455508861,0.8718371612621292,0.8734167414750382,0.8758118108058459,0.8750958972624872,0.8764287160429851,0.8694303077545004,0.9
run8,0.8751212357247072,0.8753684394127685,0.874485794662636,0.8752275071261435,0.8379461716678221,0.8748807899740197,0.876047448407678,0.8768356891844934,0.8775321902506724,0.8789229299416851,0.8790872898663735,0.8810725291334673,0.8822199751371886,0.8837112449551181,0.8874075717558978,0.8762307441916245,0.9
run9,0.8722097351954083,0.8725672605835365,0.8729148196437758,0.8725650298071217,0.8568117435200663,0.8720998213886254,0.8730520656560677,0.8741302676964252,0.8751518965689924,0.8754456442709717,0.8775597448968103,0.8782131616031267,0.8805588989645928,0.8845589738995184,0.8809242405383287,0.8732093355092215,0.9
