run,lda,qda,knn,svc,dnn,fcm_d_0,fcm_d_1,fcm_d_2,fcm_d_3,fcm_d_4,fcm_d_5,fcm_d_6,fcm_d_7,fcm_d_8,fcm_d_9,gmm_best_fid,gmm_best_threshold
run0,0.8946335850504563,0.8934342817513887,0.890771269305005,0.8946403344987438,0.8524169182247074,0.8946165389734058,0.8993800161803458,0.9040773239809475,0.908809358716053,0.9120289735900164,0.9140275989886751,0.9170260322002687,0.9189157515669942,0.9226275334389337,0.9155051773090042,0.9112636870416149,0.9
run1,0.9047282154339709,0.9032743982545242,0.9036315997840872,0.9047098791103094,0.8966496252643628,0.9042525920246242,0.91156354185083,0.9162763001770571,0.9195107775786017,0.9229735062706281,0.9264360120316223,0.9274476542865091,0.9283099304601944,0.9292145306644602,0.9243517564589833,0.9221717852228843,0.9
run2,0.8961655061910976,0.8949768048790128,0.8933086096355594,0.8956790557262536,0.8943992395274349,0.8965441915851841,0.9035113687757664,0.9085414782584534,0.9118845836513034,0.9153735114801075,0.9154434299900361,0.9179912870828325,0.9170968608571011,0.9185503660584051,0.919047672814079,0.9141871118840273,0.9
run3,0.9015797154471635,0.8996144146219478,0.8979112274371491,0.901564473022873,0.8631962658102736,0.9013409062696457,0.9081261114604625,0.9144425779921475,0.9181379849166995,0.921222148735784,0.9244666247288147,0.9274575650846237,0.9308804119179043,0.9313309650865702,0.9273371379726483,0.9219079518057895,0.9
run4,0.9003378612527118,0.8994017899215854,0.8961025219763945,0.9002254995393493,0.8304820921152237,0.9004699711209051,0.9075523404838418,0.9125574069423731,0.9175265719606178,0.9206410385155565,0.9220640055210786,0.9257833305990126,0.9258922553734493,0.9265352518031977,0.9246703761423796,0.921008739943279,0.9
run5,0.895671793195187,0.8947315913189806,0.8907508031853514,0.8955614698316484,0.8803359612500234,0.8960512784237228,0.9028426929679796,0.9072468606467456,0.9117765334002135,0.9153396978421896,0.9183529703777874,0.9199008222178073,0.9217859973685493,0.9255016675080334,0.9209800430547626,0.9149399906174966,0.9
run6,0.8999574124032812,0.8995114279562352,0.8968910993508961,0.9000851887877817,0.8927632607122964,0.9000830284162017,0.9082632032572386,0.9129995620961772,0.9188535403806072,0.9232266399274314,0.9266602711118769,0.9279423747582422,0.9304499951844076,0.9301483618826704,0.9285480957966538,0.9223387382523511,0.9
run7,0.8962708560164664,0.8953926256651125,0.893217965967447,0.8963637329052084,0.8995696398071974,0.8963796439603475,0.9034290062343256,0.9098204288845837,0.9138804765794767,0.917723309226018,0.9218771576212963,0.9248074378701351,0.9271053833286109,0.9300899726346417,0.93628352461074,0.9175889304957727,0.9
run8,0.8973722058058323,0.896511449672877,0.8973255220894877,0.8972301729617703,0.8525218046284981,0.8972464616353064,0.9069948463538074,0.9135869691570037,0.9169589763414118,0.9188487641436107,0.9205279699179734,0.9214987981412184,0.9227731476608525,0.922565901107615,0.9278415951636076,0.9184792280710178,0.9
run9,0.8991051378986432,0.8979934092107507,0.8947185393938473,0.8987037125461652,0.8849420846522797,0.8994509902065463,0.905924567290703,0.9110939923022894,0.9151378438443205,0.9192057031876708,0.9228308515779927,0.9251899850217729,0.924281637861296,0.9262533430997395,0.9211267635014436,0.9188899360867954,0.9
