run,lda,qda,knn,svc,dnn,fcm_d_0,fcm_d_1,fcm_d_2,fcm_d_3,fcm_d_4,fcm_d_5,fcm_d_6,fcm_d_7,fcm_d_8,fcm_d_9,gmm_best_fid,gmm_best_threshold
run0,0.8334266355497432,0.8323944481159602,0.8291513224913319,0.8324498483123522,0.8246306850659638,0.8329455784691221,0.8388622101599382,0.8428997824755149,0.8471280364763438,0.8503482528450079,0.8551266123407357,0.8566751278101731,0.8574459262040044,0.8614375931580285,0.8458553688076165,0.8467706104656019,0.9
run1,0.8268120127008681,0.8272534170747684,0.8236478933397731,0.8270562887451542,0.7668992063750233,0.8267209704930091,0.83505432875126,0.8395236450749677,0.8426921607977979,0.848345041450025,0.8524478361465446,0.8556788425148084,0.8569123023099375,0.8558069594526848,0.8460751755376918,0.8458485150018888,0.9
run2,0.8280562509439733,0.8272452274855294,0.8234769042034075,0.8274184615931598,0.7973087831848117,0.8280713813998322,0.834154038380566,0.8395263251163702,0.8435206135363441,0.8456097366635013,0.8481260911714066,0.8490915319928911,0.8529754248013612,0.8519868612893805,0.8563734141013486,0.8423120356267143,0.9
run3,0.834978567622083,0.8350850958520974,0.8343667687817738,0.8351073676246968,0.72627425174315,0.8349892051285323,0.8428446427042589,0.8475546205278833,0.8519357722091564,0.8547911642311453,0.8575116972262528,0.86006691530648,0.8589442350393375,0.8572105399897568,0.8655371576727643,0.852950357243357,0.9
run4,0.8319091080079211,0.8314978555033813,0.8268837394778915,0.831898786019529,0.81112464648317,0.831550386306333,0.838069112619202,0.8416437563942091,0.8445880872251258,0.8480822526240899,0.8508887933238625,0.8524363871219323,0.8515586293907026,0.8437684770136686,0.8279671136856755,0.8443751248927027,0.9
run5,0.8276734328071395,0.8271521828836221,0.8215975958363292,0.8265708123302143,0.774272096476366,0.8277051400309862,0.8341949455036204,0.8382580303621219,0.842881566669435,0.8472436406625407,0.8504398625068601,0.8515022640345316,0.8519654122999627,0.8522141445686776,0.8460282951507799,0.8446856888359697,0.9
run6,0.8275428864779646,0.8280028171761364,0.826205647728529,0.8275389239924809,0.6928105063500418,0.8279265702019056,0.8346523394772669,0.8402941276182755,0.8438395117541312,0.8475694575181426,0.8519174843896475,0.8554529965567501,0.8572683701102571,0.8599381350421572,0.868587367375257,0.8446393959845382,0.9
run7,0.8254015087756653,0.8259600022919787,0.821561722726105,0.8253738285620122,0.8085406379977348,0.8255607828504468,0.8327836211753316,0.8378201822084084,0.8409832625783676,0.8456232709898491,0.8489068203335138,0.8514321138789228,0.8575576525320339,0.8599870051071816,0.861690152445344,0.8429513180877954,0.9
run8,0.833491258678409,0.8334439158441191,0.8287101773940485,0.8331013152312249,0.8036809200004994,0.833253559310224,0.838967516457028,0.8449321733219071,0.8474420927400836,0.8518323087634697,0.8535052820312956,0.8555075518476534,0.856609985299325,0.8606985032688945,0.8671286053184504,0.8484620971505215,0.9
run9,0.8344146348890429,0.8353738544017956,0.8323206519496873,0.8344125810457248,0.7074682902172913,0.8342975351106986,0.8410346624227231,0.8459967709386785,0.8492301546183225,0.8520000688209596,0.8564563515480724,0.8585855853769778,0.8587105843731667,0.8612895556919897,0.8652555656895236,0.849714736498094,0.9
