run,lda,qda,knn,svc,dnn,fcm_d_0,fcm_d_1,fcm_d_2,fcm_d_3,fcm_d_4,fcm_d_5,fcm_d_6,fcm_d_7,fcm_d_8,fcm_d_9,gmm_best_fid,gmm_best_threshold
run0,0.985468457687534,0.9855902451578403,0.9859561671878088,0.9857125995943121,0.9844913148868724,0.985468457687534,0.9858260162294794,0.9860566772616325,0.9865352795617409,0.9866481204300674,0.9872281513755343,0.9883764932069834,0.9896875506085161,0.9908208396083261,0.9923747458482255,0.985943852584073,0.9
run1,0.987056183966733,0.9871779944339122,0.9864460827297588,0.987056183966733,0.9860737689273485,0.987056183966733,0.9872946180245001,0.9877733751493282,0.9878847868324437,0.9881039774133976,0.9886820620052202,0.9889815543298909,0.9902062886113958,0.9909687511615856,0.9915478103639551,0.9875371108330723,0.9
run2,0.9857528719389307,0.9858772171988472,0.9855175428896047,0.9858772171988472,0.9793626846793789,0.9857528719389307,0.9861144963127425,0.9863559446687519,0.9868354856578004,0.9871974031760259,0.987545714737161,0.9887180756735228,0.9893148309711793,0.9903372384077699,0.9915978684719257,0.9862349451335942,0.9
run3,0.9861824793987087,0.9864278041693406,0.9861880701796285,0.9863063089814184,0.9861800315233253,0.9861824793987087,0.9865437625148641,0.9866621647827171,0.9870131686187146,0.986998548286051,0.9875800603451469,0.9883831144416921,0.9891156831435932,0.9899348160047456,0.9903268016267834,0.9864233054010039,0.9
run4,0.9875123633845754,0.9875123633845754,0.987385598116602,0.9878832382094015,0.9863689846742202,0.987391816816601,0.987512339970862,0.9878621625635132,0.9879769849574417,0.9880920728264507,0.988557043200274,0.9892295093396951,0.989733167896368,0.9910050711433281,0.9907533931220827,0.9875123633845754,0.0
run5,0.987304144160031,0.9874263013124801,0.9880368680696532,0.9875484508989212,0.9855956880060609,0.987304144160031,0.9876644185914732,0.9877836438108082,0.9878970041713004,0.9882481608292776,0.9885945205884589,0.9891569747381826,0.9900060529991722,0.9903670234623285,0.9900821405579264,0.9875452440731349,0.9
run6,0.9850057012375036,0.9851265399024204,0.985131471514505,0.9850057012375036,0.983246886944471,0.9851265399024204,0.9852431805829321,0.9852426108850646,0.9853563034345603,0.9855936158814292,0.9859334421952378,0.98697790850214,0.9882998946000435,0.9892763835650958,0.989718075690957,0.9852431805829321,0.8
run7,0.9866753031428869,0.9866753031428869,0.9857018057772818,0.9866753031428869,0.9641908017590566,0.9866753031428869,0.9866709473982527,0.9867871269919418,0.9873757818674812,0.9877275212169261,0.9879331701519445,0.9884971215722215,0.9889843484599644,0.9895446807360241,0.9914202213150561,0.9867903592172367,0.9
run8,0.9842528956234776,0.9844970362569251,0.9846190800892599,0.9842528956234776,0.9632895570959251,0.9842528956234776,0.9847262914196947,0.9848428946020927,0.9850727968858383,0.9852994270398987,0.9864661518226197,0.9868908354046867,0.9881073650055041,0.9886440174933693,0.9896878499705632,0.9848466294731493,0.9
run9,0.9874145000745603,0.9875369981779727,0.9866845156961643,0.9875378280942151,0.9874136247796923,0.9874145000745603,0.9878958183839319,0.9881372101538487,0.9884916859538004,0.9887167409571176,0.9891811181204803,0.9899754895373859,0.9903408724391201,0.9912060386221976,0.9913731457569059,0.9878968715938934,0.8
