run,lda,qda,knn,svc,dnn,fcm_d_0,fcm_d_1,fcm_d_2,fcm_d_3,fcm_d_4,fcm_d_5,fcm_d_6,fcm_d_7,fcm_d_8,fcm_d_9,gmm_best_fid,gmm_best_threshold
run0,0.4116680912857027,0.41221505622382054,0.41526399416852583,0.4142296722309414,0.4025816474966054,0.41176423437223564,0.41489894477441386,0.41811533391140243,0.4195678894528427,0.4211380576475906,0.42393992454409224,0.4263780801241166,0.4315574455024784,0.4405429635534424,0.40386760278573347,0.4184597637085937,0.9
run1,0.41314234119257986,0.412466607102757,0.4165055908009167,0.4148045443057697,0.3781692337967783,0.41275104442247434,0.41438231562539923,0.4153417696758596,0.41643734685156325,0.41708638132552084,0.41735340031144375,0.41786819260538116,0.4249546219105575,0.42587483871746634,0.37920859903837045,0.41835536507350085,0.9
run2,0.4058628080465845,0.4058183172275556,0.4085128490309885,0.4072758342186938,0.3944260360274868,0.4057940794736538,0.4069324225713459,0.4087977839329896,0.40950431263794856,0.41304820326686814,0.4109975364520619,0.41660845599091784,0.42605012351332955,0.4279746100043552,0.42878594607210896,0.4103016760567303,0.9
run3,0.41539566500837466,0.41535576878388,0.4186290171886067,0.4178101207181883,0.4123056214508474,0.415715394091583,0.41731582858334787,0.41864305526407125,0.4198421259155769,0.4220348148378519,0.42354881303123326,0.42713762027238844,0.43141208980254525,0.42815417363160085,0.378903528897697,0.42044286513601786,0.9
run4,0.41021880703237296,0.4096844747742478,0.4131056566157217,0.41189346893579376,0.4067483984899367,0.410313118365287,0.4108375137179703,0.4118643165953451,0.4149814132960479,0.41655018150224565,0.4173514568860289,0.4159781212637483,0.42116862399521243,0.4250834661785161,0.440181807909579,0.4156898832324449,0.7
run5,0.4268912456247259,0.426819950632732,0.4266292258189039,0.42887793471047625,0.3839023081427107,0.42714020313517614,0.42809307635043703,0.43020848526258665,0.43055437725287077,0.4301107928631431,0.4330351379866765,0.4327442506646985,0.43702913073228405,0.4411769211870332,0.40148987831895194,0.4321283281167492,0.9
run6,0.41035319952622074,0.4102792419027076,0.41111672786837933,0.41266732910935594,0.39309891061531704,0.4101744700208651,0.41267129854253476,0.4130771042610333,0.41494243617712695,0.4149918985866281,0.41666535303330565,0.4162265930178538,0.41539558957845396,0.4246757998325163,0.41413977881018293,0.4158178065431905,0.9
run7,0.41212085011501115,0.41220456038011044,0.4167245138849412,0.41444222461039537,0.3303264483359457,0.4124538488769813,0.4146150427895048,0.41561627363699327,0.41714679142827715,0.4186905036249443,0.42010954186463373,0.4244340034358142,0.4245892779337773,0.4313974935566026,0.44832985436485817,0.41833540597787877,0.9
run8,0.4220589034659206,0.42227040456723386,0.4244931285127414,0.4236772439860378,0.2506400307667548,0.42184211087888235,0.42398470412409367,0.42577541267193625,0.42596876336716366,0.4245853545905829,0.4248358170796574,0.42713172404758376,0.4280871341751145,0.4313395039334881,0.4293932306435674,0.4281036528209424,0.9
run9,0.4249776716791767,0.42519144310564144,0.42593490147885293,0.42655142744092256,0.4270704619511112,0.4250041555493715,0.4267835690237841,0.4298265768976634,0.4313812843962493,0.43366418657389244,0.43607455019200786,0.4386387121362114,0.44990834207006075,0.4555403515233497,0.44922577785804835,0.4311262053537185,0.9
